timestamp;buyer;seller;symbol;currency;price;quantity
425300;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14429.0;3
425800;;;ASH_COATED_OSMIUM;XIRECS;9974.0;7
427400;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14431.0;5
427600;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14421.0;7
428000;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9982.0;8
428100;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9988.0;8
429800;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9981.0;6
429900;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9978.0;6
430100;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9987.0;4
430200;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9988.0;4
432100;;;INTARIAN_PEPPER_ROOT;XIRECS;14427.0;8
432800;;;ASH_COATED_OSMIUM;XIRECS;9973.0;6
433000;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14428.0;4
433700;;;ASH_COATED_OSMIUM;XIRECS;9974.0;6
435400;;;ASH_COATED_OSMIUM;XIRECS;9973.0;3
436100;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14440.0;5
437600;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14431.0;3
438500;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14442.0;6
439100;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9988.0;5
439200;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9989.0;5
439800;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9988.0;7
439900;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9988.0;7
440300;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9987.0;3
440400;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9987.0;3
440700;;;ASH_COATED_OSMIUM;XIRECS;9972.0;2
440800;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14434.0;4
441300;;;INTARIAN_PEPPER_ROOT;XIRECS;14436.0;5
442100;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9980.0;2
442100;;;ASH_COATED_OSMIUM;XIRECS;9980.0;4
442200;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9986.0;2
442700;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9986.0;6
442800;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9987.0;6
443000;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9985.0;4
443100;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9986.0;4
444000;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9979.0;10
444100;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9986.0;10
444200;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9985.0;10
444200;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14448.0;6
444300;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9986.0;10
444800;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9979.0;9
444900;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9985.0;9
445000;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9984.0;8
445100;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9985.0;8
447800;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14455.0;5
447900;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14456.0;11
448600;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14452.0;7
449100;;;ASH_COATED_OSMIUM;XIRECS;9969.0;8
450800;;;ASH_COATED_OSMIUM;XIRECS;9973.0;3
451800;;;ASH_COATED_OSMIUM;XIRECS;9968.0;5
452300;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9982.0;7
452400;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9983.0;7
453000;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14457.0;3
453400;;;ASH_COATED_OSMIUM;XIRECS;9967.0;6
453700;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9976.0;6
453700;;;ASH_COATED_OSMIUM;XIRECS;9976.0;3
453800;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9983.0;6
453800;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14449.0;7
456000;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9982.0;4
456100;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9983.0;4
456100;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14449.0;6
457000;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14450.0;6
457300;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14464.0;4
457600;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14461.0;3
458400;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9980.0;6
458500;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9980.0;6
458700;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14465.0;7
459600;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14453.0;6
460100;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14455.0;4
461900;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14469.0;5
462400;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9977.0;6
462500;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9983.0;6
463900;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9982.0;6
464000;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9976.0;4
464100;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9982.0;2
464300;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14471.0;3
465500;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9981.0;6
465600;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9982.0;6
465900;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9975.0;4
466000;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9981.0;4
466000;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14461.0;3
467300;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14461.0;3
467800;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9975.0;4
467800;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9980.0;5
467800;;;ASH_COATED_OSMIUM;XIRECS;9975.0;2
467900;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9982.0;9
468100;;;ASH_COATED_OSMIUM;XIRECS;9966.0;8
468600;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14472.0;4
469000;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14462.0;6
469300;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9975.0;5
469400;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9981.0;5
471900;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9982.0;6
472000;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9983.0;6
472200;;;ASH_COATED_OSMIUM;XIRECS;9967.0;3
472900;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14477.0;6
473000;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14477.0;4
473600;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14467.0;5
473800;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14478.0;3
474000;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14478.0;5
476400;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9978.0;5
476500;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9980.0;5
477200;;;ASH_COATED_OSMIUM;XIRECS;9963.0;6
477300;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14472.0;8
477600;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14484.0;5
478500;;;ASH_COATED_OSMIUM;XIRECS;9962.0;3
478600;;;ASH_COATED_OSMIUM;XIRECS;9963.0;6
479600;;;ASH_COATED_OSMIUM;XIRECS;9963.0;2
480500;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14476.0;3
482100;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14475.0;5
482600;;;ASH_COATED_OSMIUM;XIRECS;9964.0;5
482700;;;ASH_COATED_OSMIUM;XIRECS;9963.0;5
483400;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14487.0;3
486000;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14481.0;5
486200;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14490.0;8
486700;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14482.0;8
487200;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9980.0;3
487300;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9982.0;3
487500;;;ASH_COATED_OSMIUM;XIRECS;9965.0;4
487700;;;ASH_COATED_OSMIUM;XIRECS;9965.0;5
489400;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14483.0;3
489700;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9979.0;7
489800;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9979.0;7
490300;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14484.0;2
493800;;;INTARIAN_PEPPER_ROOT;XIRECS;14486.0;4
493900;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9976.0;10
494000;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9983.0;10
494300;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9982.0;3
494300;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14498.0;6
494400;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9983.0;3
494400;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9977.0;6
494500;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9983.0;6
495100;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14499.0;8
495800;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14489.0;4
498100;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14493.0;8
498800;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9976.0;6
498900;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9982.0;6
498900;;;ASH_COATED_OSMIUM;XIRECS;9966.0;8
500000;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14504.0;3
500000;;;ASH_COATED_OSMIUM;XIRECS;9964.0;4
501300;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14505.0;7
501900;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9974.0;6
502000;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9980.0;6
502100;;;ASH_COATED_OSMIUM;XIRECS;9964.0;4
502700;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9979.0;2
502800;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9980.0;2
503100;;;ASH_COATED_OSMIUM;XIRECS;9969.0;3
503300;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14497.0;6
505100;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14500.0;6
507800;;;INTARIAN_PEPPER_ROOT;XIRECS;14500.0;3
509700;;;INTARIAN_PEPPER_ROOT;XIRECS;14502.0;7
511000;;;ASH_COATED_OSMIUM;XIRECS;9960.0;4
511700;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9976.0;6
511800;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9977.0;6
512500;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9976.0;4
512600;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9977.0;4
512800;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14520.0;5
512800;;;ASH_COATED_OSMIUM;XIRECS;9961.0;7
513600;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14517.0;5
514300;;;ASH_COATED_OSMIUM;XIRECS;9960.0;5
516100;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9976.0;5
516200;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9971.0;3
516300;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9977.0;2
517200;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9978.0;5
517300;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9979.0;5
519200;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14526.0;7
519800;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14515.0;5
520100;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9978.0;6
520200;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9979.0;6
520700;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14514.0;5
521600;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14515.0;5
521800;;;ASH_COATED_OSMIUM;XIRECS;9961.0;4
522500;;;ASH_COATED_OSMIUM;XIRECS;9970.0;5
523800;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9970.0;5
523900;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9976.0;5
525300;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9969.0;7
525400;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9975.0;7
525700;;;ASH_COATED_OSMIUM;XIRECS;9960.0;4
526500;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9969.0;10
526600;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9976.0;10
527200;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14522.0;2
527300;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14531.0;5
529800;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14534.0;3
531600;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14525.0;4
532300;;;ASH_COATED_OSMIUM;XIRECS;9961.0;3
533300;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14537.0;3
534800;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9970.0;9
534900;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9976.0;9
536100;;;ASH_COATED_OSMIUM;XIRECS;9957.0;6
536700;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14543.0;3
537200;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9974.0;3
537300;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9975.0;3
538200;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9970.0;9
538300;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9977.0;9
538700;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14543.0;5
539900;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14533.0;6
540100;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9978.0;2
540200;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9979.0;2
541400;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14545.0;8
542300;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9971.0;8
542400;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9978.0;8
544400;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9972.0;8
544500;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9979.0;8
544700;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14549.0;8
544800;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14553.0;12
545100;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14552.0;7
545400;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14549.0;7
545500;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14553.0;8
545900;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9974.0;7
545900;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14550.0;5
546000;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9981.0;7
546000;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14554.0;10
547300;;;ASH_COATED_OSMIUM;XIRECS;9965.0;9
548000;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14543.0;5
548400;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9976.0;10
548500;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9982.0;10
548900;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14553.0;7
550200;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9975.0;6
550300;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9981.0;6
551500;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14547.0;6
552600;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9975.0;7
552700;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9981.0;7
552900;;;ASH_COATED_OSMIUM;XIRECS;9964.0;10
554000;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9972.0;5
554100;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9979.0;5
554400;;;ASH_COATED_OSMIUM;XIRECS;9962.0;10
554600;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14550.0;7
555000;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14559.0;3
555700;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14551.0;6
555700;;;INTARIAN_PEPPER_ROOT;XIRECS;14551.0;1
556000;;;INTARIAN_PEPPER_ROOT;XIRECS;14548.0;3
556700;;;ASH_COATED_OSMIUM;XIRECS;9964.0;2
556700;;;INTARIAN_PEPPER_ROOT;XIRECS;14552.0;8
556800;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14564.0;3
557400;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9973.0;9
557500;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9980.0;9
557700;;;ASH_COATED_OSMIUM;XIRECS;9964.0;8
558800;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14563.0;8
558900;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14563.0;7
559300;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9973.0;8
559400;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9980.0;8
560300;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9980.0;6
560400;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9981.0;6
560800;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9974.0;10
560900;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9981.0;10
561100;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14556.0;6
561300;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14556.0;3
563700;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9979.0;3
563800;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9980.0;3
564900;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14560.0;6
566100;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14561.0;3
566300;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14570.0;5
566600;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9980.0;7
566700;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9981.0;7
566700;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14560.0;3
567300;;;ASH_COATED_OSMIUM;XIRECS;9965.0;10
569800;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14565.0;2
570000;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14577.0;5
573000;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9980.0;3
573100;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9981.0;3
573500;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14569.0;5
573700;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14578.0;3
574000;;;ASH_COATED_OSMIUM;XIRECS;9966.0;2
574100;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9981.0;5
574200;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9982.0;5
574300;;;ASH_COATED_OSMIUM;XIRECS;9966.0;3
576400;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14583.0;5
576500;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14572.0;7
577700;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14573.0;1
578600;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9978.0;6
578700;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9984.0;6
579400;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14586.0;7
579600;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14586.0;7
580100;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14573.0;7
581300;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9983.0;2
581400;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9984.0;2
582100;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14575.0;5
583900;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9981.0;7
584000;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9981.0;7
584000;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9980.0;8
584100;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9982.0;8
584200;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14591.0;4
585100;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14578.0;5
587200;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14591.0;6
588400;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14592.0;5
588600;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9977.0;10
588700;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9984.0;10
589400;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14585.0;3
590100;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9981.0;3
590200;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9982.0;3
590200;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14597.0;3
592000;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14596.0;6
593000;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9976.0;8
593100;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9976.0;4
593200;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9982.0;4
593600;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14600.0;3
593700;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14601.0;10
594800;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9983.0;2
594900;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9983.0;2
597100;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9977.0;6
597200;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9984.0;6
600300;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14593.0;6
600600;;;ASH_COATED_OSMIUM;XIRECS;9970.0;6
602900;;;ASH_COATED_OSMIUM;XIRECS;9977.0;2
604500;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14608.0;7
605700;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14599.0;3
607200;;;ASH_COATED_OSMIUM;XIRECS;9973.0;3
607600;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9987.0;5
607700;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9988.0;5
608800;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14613.0;3
610300;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14603.0;5
611400;;;ASH_COATED_OSMIUM;XIRECS;9970.0;6
611700;;;ASH_COATED_OSMIUM;XIRECS;9970.0;5
612000;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9979.0;4
612000;;;ASH_COATED_OSMIUM;XIRECS;9979.0;2
612100;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9985.0;4
612300;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14607.0;7
612300;;;INTARIAN_PEPPER_ROOT;XIRECS;14607.0;1
615600;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9986.0;5
615700;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9981.0;5
616700;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14621.0;4
617200;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14621.0;6
619300;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14626.0;7
620700;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9990.0;8
620800;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14625.0;4
620900;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14629.0;12
621200;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9990.0;8
622700;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9990.0;4
622800;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9990.0;4
623200;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14630.0;6
624500;;;ASH_COATED_OSMIUM;XIRECS;9973.0;6
626300;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14630.0;5
627400;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14631.0;7
627500;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14635.0;11
628900;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9988.0;6
629000;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9989.0;6
629000;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14622.0;4
629200;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14624.0;5
630900;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14624.0;6
632100;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9986.0;5
632200;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9988.0;5
634000;;;ASH_COATED_OSMIUM;XIRECS;9972.0;2
634300;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14641.0;6
634400;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14638.0;5
636300;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14629.0;5
636900;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14644.0;6
638800;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14646.0;4
639100;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9985.0;8
639100;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14632.0;3
639200;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9976.0;8
639800;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14633.0;4
